,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_name
ENSG00000167207,-1.123709697,5.794180151,-7.057542449,1.06612965698509e-10,7.3733527077089e-09,13.90904292,NOD2
ENSG00000155849,-0.659270816,7.237594636,-7.049725291,1.10972853566197e-10,7.64092289532563e-09,13.86478514,ELMO1
ENSG00000225921,0.625657173,4.977859461,7.044714535,1.13378442934017e-10,7.77216718280278e-09,13.89338086,NOL7
ENSG00000163754,1.336117253,8.442540798,7.040196766,1.16526322130231e-10,7.9529214853883e-09,13.84237638,GYG1
ENSG00000100604,-1.848914529,2.891656973,-7.037140596,1.183650985721e-10,8.04314104314609e-09,13.94488326,CHGA
ENSG00000103381,-0.917226636,7.124347611,-7.032349493,1.21305637195959e-10,8.20688038274922e-09,13.77552725,CPPED1
ENSG00000184863,-0.381316404,6.733041997,-7.030490284,1.21829533347154e-10,8.20688038274922e-09,13.764539,RBM33
ENSG00000117335,-0.702377691,8.431092132,-7.024384424,1.26354919917296e-10,8.47503840014241e-09,13.76575115,CD46
ENSG00000130787,-0.902677888,4.083804225,-7.017686932,1.30761116964714e-10,8.73293451110694e-09,13.81578621,HIP1R
ENSG00000054793,1.98572243,3.115694547,7.000140577,1.43038250796902e-10,9.51204367799401e-09,13.763397,ATP9A
ENSG00000131469,0.947529694,8.170294157,6.99583987,1.46217357930585e-10,9.68207790109719e-09,13.61790849,RPL27
ENSG00000116337,-0.88751039,5.943999839,-6.994336981,1.47344696337972e-10,9.71538482930163e-09,13.58655095,AMPD2
ENSG00000111640,0.834257518,10.16818097,6.983512059,1.55722508691729e-10,1.01904919536816e-08,13.60668428,GAPDH
ENSG00000163399,0.604829898,6.186993407,6.982999655,1.55859975899763e-10,1.01904919536816e-08,13.52811975,ATP1A1
ENSG00000213085,-2.199883218,2.258687437,-6.982505275,1.56525232110302e-10,1.01911679366879e-08,13.65626746,CFAP45
ENSG00000124731,-1.348227784,7.624636833,-6.976689853,1.61242671172778e-10,1.0454571692165e-08,13.50881495,TREM1
ENSG00000198258,0.771089305,7.224333,6.971866931,1.65261428993467e-10,1.06706767492421e-08,13.47456617,UBL5
ENSG00000112619,-1.023578817,1.434990341,-6.967142603,1.68438701246424e-10,1.08308869012215e-08,13.47559388,PRPH2
ENSG00000130518,-1.093209886,3.910968901,-6.961475543,1.74259812398484e-10,1.11590820606289e-08,13.54426948,IQCN
ENSG00000180304,-0.803412993,7.84795309,-6.953591342,1.81408762419624e-10,1.15692694754581e-08,13.39599946,OAZ2
ENSG00000218739,0.837543808,5.813617193,6.95251227,1.82409498187808e-10,1.15856089848999e-08,13.39178573,CEBPZOS
ENSG00000188811,0.774056026,5.054869807,6.951037283,1.83786241583553e-10,1.16256004279742e-08,13.42400724,NHLRC3
ENSG00000165115,-0.906325018,4.898610911,-6.947190019,1.8742578418045e-10,1.18078244033684e-08,13.39792764,KIF27
ENSG00000010017,0.607377573,5.509810969,6.942308647,1.91643916274263e-10,1.20248829884831e-08,13.34822867,RANBP9
ENSG00000154274,-1.193166004,2.762508477,-6.941330094,1.93106673199697e-10,1.2068003781769e-08,13.47545013,C4orf19
ENSG00000120306,1.368422786,8.351711615,6.937894548,1.96516063676976e-10,1.22319458675097e-08,13.32896036,CYSTM1
ENSG00000242732,-0.956222316,3.503954964,-6.935973546,1.98448310383096e-10,1.23030046130333e-08,13.44558721,RTL5
ENSG00000118680,0.586413329,7.932120814,6.932715952,2.01045804252739e-10,1.24145784126066e-08,13.29744125,MYL12B
ENSG00000162413,-0.744336919,5.317253124,-6.930658907,2.03892464370418e-10,1.25405954073837e-08,13.29503937,KLHL21
ENSG00000106617,-0.647385294,5.564783509,-6.925291301,2.0953589608583e-10,1.2769489662432e-08,13.25603669,PRKAG2
ENSG00000141096,-2.200218534,1.024884028,-6.924815844,2.10048410158587e-10,1.2769489662432e-08,13.20053542,DPEP3
ENSG00000112742,1.98617555,1.646112114,6.924790237,2.10075789061281e-10,1.2769489662432e-08,13.31620981,TTK
ENSG00000167703,-0.958417806,6.691690545,-6.920784264,2.14402631058305e-10,1.29817873225614e-08,13.21404855,SLC43A2
ENSG00000106261,0.449067839,5.288966831,6.896645386,2.41217207751095e-10,1.45487634488946e-08,13.13545376,ZKSCAN1
ENSG00000155307,1.358416442,8.282869339,6.886517228,2.55201385136729e-10,1.5332775112404e-08,13.07671773,SAMSN1
ENSG00000162747,-1.563276198,9.866565071,-6.881984917,2.61142624731557e-10,1.55973125309032e-08,13.09565655,FCGR3B
ENSG00000163743,0.824564381,5.534833579,6.88163342,2.61609059222784e-10,1.55973125309032e-08,13.04743244,RCHY1
ENSG00000241878,-0.804501524,6.893180851,-6.873865036,2.72130455555165e-10,1.61531311555538e-08,12.98192719,PISD
ENSG00000136810,0.802025439,7.62937989,6.873230765,2.73007743326948e-10,1.61531311555538e-08,12.99280934,TXN
ENSG00000069329,0.56530987,6.352267494,6.864808075,2.84041136976091e-10,1.67422883806248e-08,12.94013291,VPS35
ENSG00000123836,1.862019368,7.157096024,6.862145678,2.88799154393314e-10,1.69585043076014e-08,12.93579839,PFKFB2
ENSG00000163545,-0.828591981,5.409132128,-6.86062162,2.91039690863145e-10,1.70242832874862e-08,12.94678018,NUAK2
ENSG00000196182,-0.729961602,6.70139157,-6.859653878,2.92471288762405e-10,1.70242832874862e-08,12.90917395,STK40
ENSG00000101888,1.03828363,3.422806111,6.859162092,2.93201460127645e-10,1.70242832874862e-08,13.07158115,NXT2
ENSG00000162434,-0.453511963,7.289883894,-6.857421668,2.94378482377883e-10,1.70290838820901e-08,12.91010754,JAK1
ENSG00000102886,-1.109650845,3.716999962,-6.855620925,2.98512605217965e-10,1.72042764807287e-08,13.04353699,GDPD3
ENSG00000166527,1.333011842,6.964374027,6.85181012,3.04334389706553e-10,1.74750827978733e-08,12.87960531,CLEC4D
ENSG00000154529,-1.803304733,4.970297617,-6.850681057,3.06080708963996e-10,1.75107423242233e-08,12.9205481,CNTNAP3B
ENSG00000110200,0.582517925,4.816647493,6.844657804,3.1405788491924e-10,1.79012994403967e-08,12.91381326,ANAPC15
ENSG00000163710,3.009869267,3.488488904,6.841050687,3.21384069872239e-10,1.82161266107521e-08,12.98806136,PCOLCE2
ENSG00000184384,-0.960152085,3.298541951,-6.840720211,3.21922422592175e-10,1.82161266107521e-08,12.98385942,MAML2
ENSG00000165704,0.903132953,4.172284419,6.835424284,3.3067217721766e-10,1.86434411220435e-08,12.92202009,HPRT1
ENSG00000062716,-0.830215441,9.549524412,-6.830685903,3.38699693332612e-10,1.90270972128115e-08,12.83598319,VMP1
ENSG00000173638,-0.846348069,6.473224535,-6.82768381,3.43885006097198e-10,1.92489013664694e-08,12.75170062,SLC19A1
ENSG00000143653,0.992695355,2.745266456,6.819996967,3.56564024319927e-10,1.98870709048114e-08,12.88381458,SCCPDH
ENSG00000111801,-1.227961784,4.761074207,-6.818545768,3.60156084904795e-10,2.0015674418584e-08,12.78677637,BTN3A3
ENSG00000172345,-0.704722687,5.175451825,-6.817673301,3.61748801516508e-10,2.00326444854035e-08,12.74855789,STARD5
ENSG00000196396,0.665266143,5.51944395,6.813234066,3.69961177108186e-10,2.0414772613406e-08,12.70936684,PTPN1
ENSG00000230989,0.686679956,5.248573708,6.810112316,3.75846299705036e-10,2.06662341685868e-08,12.70154739,HSBP1
ENSG00000108244,-1.477294191,5.284042635,-6.808570732,3.7878651138287e-10,2.07545665620734e-08,12.69805894,KRT23
ENSG00000119900,-0.838042106,6.839584299,-6.806688336,3.8240756868858e-10,2.08794532503965e-08,12.65015513,OGFRL1
ENSG00000124333,0.653797607,5.652538134,6.797176713,4.01234057059323e-10,2.18307802863641e-08,12.62235174,VAMP7
ENSG00000132963,0.603759447,5.535305191,6.795017717,4.04802082915572e-10,2.19481714712516e-08,12.62009771,POMP
ENSG00000008083,-0.518497363,4.741948222,-6.788207992,4.1786955425836e-10,2.2578014353522e-08,12.63490953,JARID2
ENSG00000065243,-0.582998721,6.573766141,-6.775709763,4.46459506151873e-10,2.40392954160183e-08,12.49507983,PKN2
ENSG00000165046,-0.873197984,3.682567508,-6.769929172,4.60383019467515e-10,2.47035178135655e-08,12.62441051,LETM2
ENSG00000072694,-0.741309944,6.405973421,-6.763272282,4.76096113514682e-10,2.5458871554646e-08,12.43308735,FCGR2B
ENSG00000143952,0.585278886,5.160033374,6.758776992,4.85198672142771e-10,2.58567689630605e-08,12.46133502,VPS54
ENSG00000184988,-0.665526392,4.761863851,-6.757335201,4.89813786266854e-10,2.6013625693169e-08,12.47991081,TMEM106A
ENSG00000175115,-0.635591461,7.077285131,-6.749984721,5.09061001177964e-10,2.6943871562348e-08,12.37191728,PACS1
ENSG00000100744,0.795897626,4.356385959,6.748203814,5.13647154074514e-10,2.70944520832322e-08,12.47258695,GSKIP
ENSG00000181778,-2.413439085,2.431762731,-6.735679934,5.47071174899508e-10,2.87600491642272e-08,12.47121634,TMEM252
ENSG00000174007,-0.867569523,4.09343093,-6.731496418,5.58707853401977e-10,2.92729054100611e-08,12.41569725,CEP19
ENSG00000115128,0.669980556,6.097559233,6.726642803,5.72514982767757e-10,2.98540432329745e-08,12.25915706,SF3B6
ENSG00000164251,-1.239715622,4.169325937,-6.726253617,5.73636586765591e-10,2.98540432329745e-08,12.38412582,F2RL1
ENSG00000048740,-0.592424475,8.175617153,-6.720057782,5.90398040575901e-10,3.0623946364672e-08,12.25454434,CELF2
ENSG00000174405,0.843683789,3.679886577,6.718179928,5.96823250803304e-10,3.08543741054824e-08,12.37716744,LIG4
ENSG00000178904,0.845538505,6.521977682,6.716127788,6.0359322934863e-10,3.1101040536073e-08,12.20486293,DPY19L3
ENSG00000172349,-0.544068001,7.872512174,-6.714426654,6.0627613975126e-10,3.11361815533642e-08,12.21752952,IL16
ENSG00000138778,1.638550929,1.540135891,6.710541073,6.20777036824208e-10,3.17760245724391e-08,12.27911231,CENPE
ENSG00000241489,-0.842588392,4.766489809,-6.703317933,6.4371184294504e-10,3.28419671739927e-08,12.21070157,AC244197.3
ENSG00000149269,-0.671621539,7.528119048,-6.698391592,6.59831706639057e-10,3.35543829640862e-08,12.12743014,PAK1
ENSG00000147649,0.58212589,5.906807652,6.693136195,6.76238302492792e-10,3.42766912869392e-08,12.1019359,MTDH
ENSG00000113719,-1.013921245,8.079539873,-6.677193679,7.3386417626133e-10,3.70768196324758e-08,12.04163246,ERGIC1
ENSG00000111669,0.635145112,7.050242781,6.676255668,7.37323064442787e-10,3.71310168472304e-08,12.01115422,TPI1
ENSG00000113583,0.489180778,5.131236939,6.674479387,7.40635969207277e-10,3.71775365059175e-08,12.06028879,C5orf15
ENSG00000105784,1.107842345,2.036681427,6.669535163,7.60226400840727e-10,3.80364606169264e-08,12.12162271,RUNDC3B
ENSG00000111802,-0.578971205,6.998587498,-6.669230586,7.62635801843136e-10,3.80364606169264e-08,11.97609138,TDP2
ENSG00000102543,1.136387751,4.498687098,6.663129498,7.87447544454727e-10,3.91484704129712e-08,12.04811721,CDADC1
ENSG00000196778,-0.609019318,3.718593406,-6.66133092,7.91089970518406e-10,3.92043026472513e-08,12.10048514,OR52K1
ENSG00000144320,0.814127442,5.936144771,6.661033232,7.95758090017013e-10,3.93104496468404e-08,11.94215788,LNPK
ENSG00000102144,0.711848811,8.24607368,6.659337515,8.02543970226157e-10,3.95202111414216e-08,11.95402833,PGK1
ENSG00000010704,-1.099127488,3.426546743,-6.651666883,8.33960586107663e-10,4.08236473823273e-08,12.07017332,HFE
ENSG00000167680,1.553829733,1.919591314,6.651595159,8.3426000048712e-10,4.08236473823273e-08,12.0210701,SEMA6B
ENSG00000085514,-1.125133131,6.795744154,-6.649415323,8.43410596148886e-10,4.11420447858082e-08,11.87817404,PILRA
ENSG00000178971,-0.424559896,5.973615579,-6.639013221,8.8460665289722e-10,4.30167628929176e-08,11.83368545,CTC1
ENSG00000173239,2.459017414,1.856819482,6.637861035,8.935930273463e-10,4.33183834845351e-08,11.95878264,LIPM
ENSG00000043143,-0.922287803,4.890617012,-6.631595327,9.22026836533883e-10,4.45579490785831e-08,11.85296341,JADE2
ENSG00000111405,-0.937535576,2.73371981,-6.62516894,9.49564527817083e-10,4.57466675460112e-08,11.94988494,ENDOU
ENSG00000148175,1.228565353,8.242607037,6.624147312,9.56989212884411e-10,4.59057157008129e-08,11.78303457,STOM
ENSG00000135250,-0.659403712,7.189274424,-6.623776012,9.58765992080469e-10,4.59057157008129e-08,11.75773967,SRPK2
ENSG00000164220,-0.789906248,3.442252628,-6.61605613,9.9373614438244e-10,4.7434135407163e-08,11.88803408,F2RL2
ENSG00000181963,-1.823295306,3.038384136,-6.610170109,1.02616830054415e-09,4.8832430962592e-08,11.87477374,OR52K2
ENSG00000165804,-1.346106152,3.469332405,-6.605588514,1.0499009814196e-09,4.98094791825318e-08,11.83515432,ZNF219
ENSG00000100218,-2.084157214,2.365175263,-6.597993012,1.09044438454433e-09,5.15756992945116e-08,11.81087908,RSPH14
ENSG00000131471,-1.267438651,1.4597522,-6.589634491,1.13445976700797e-09,5.34949346497306e-08,11.67447663,AOC3
ENSG00000077157,-0.749085755,6.153986946,-6.587301799,1.15014151843276e-09,5.40705503574992e-08,11.57495697,PPP1R12B
ENSG00000126787,1.595323616,1.682196309,6.58545247,1.16078991379825e-09,5.440678267655e-08,11.71327854,DLGAP5
ENSG00000163659,0.898091157,5.707568364,6.584434404,1.1666933628114e-09,5.45192655216463e-08,11.5825548,TIPARP
ENSG00000162444,-1.607954147,3.527854014,-6.580596495,1.18921572546169e-09,5.54053470176926e-08,11.70974749,RBP7
ENSG00000107290,-0.451281826,6.555916459,-6.577541234,1.20236864187357e-09,5.58509207050584e-08,11.52720523,SETX
ENSG00000101596,-0.834706867,10.49604534,-6.568286078,1.26439201123418e-09,5.85571550202828e-08,11.58234856,SMCHD1
ENSG00000112695,0.717915683,6.109282768,6.561612255,1.30708726263568e-09,6.03548513171328e-08,11.45390888,COX7A2
ENSG00000134815,-0.827043027,5.291616931,-6.560144741,1.31666461980621e-09,6.05949822836917e-08,11.48413604,DHX34
ENSG00000066136,-0.49596052,6.902566289,-6.558784286,1.32007576596437e-09,6.05949822836917e-08,11.43854209,NFYC
ENSG00000143772,-0.463098105,4.991377313,-6.550756292,1.37386294359743e-09,6.28784743097636e-08,11.46123163,ITPKB
ENSG00000157600,-0.800423875,5.563428202,-6.535904728,1.48525320336988e-09,6.73048367084396e-08,11.34470924,TMEM164
ENSG00000067606,-0.880512855,3.695619044,-6.535886372,1.48538860575208e-09,6.73048367084396e-08,11.48943496,PRKCZ
ENSG00000001561,1.262551445,3.237416534,6.535663785,1.48703151504739e-09,6.73048367084396e-08,11.51731806,ENPP4
ENSG00000132196,-0.535345126,6.02993759,-6.534958335,1.48787763175266e-09,6.73048367084396e-08,11.32386281,HSD17B7
ENSG00000126882,-0.517597396,4.368018057,-6.533256144,1.49871784211241e-09,6.74219440804465e-08,11.42602858,FAM78A
ENSG00000180871,-1.218590224,9.787462845,-6.534031806,1.49913197428407e-09,6.74219440804465e-08,11.39177628,CXCR2
ENSG00000100097,1.006295424,8.314914317,6.52865974,1.53965370238747e-09,6.90448163194564e-08,11.32257748,LGALS1
ENSG00000128335,-1.012103653,6.409135808,-6.52609456,1.55938216135101e-09,6.96720069259025e-08,11.2774164,APOL2
ENSG00000164808,-0.870204131,8.15167081,-6.525679931,1.56259433308528e-09,6.96720069259025e-08,11.30805966,SPIDR
ENSG00000131747,1.700354497,2.413737533,6.519873481,1.60826907556533e-09,7.15036430996347e-08,11.44323065,TOP2A
ENSG00000185442,-1.030804987,4.996682915,-6.515755194,1.64145995948974e-09,7.25804127797733e-08,11.28934029,FAM174B
ENSG00000138386,-0.588477667,5.989813298,-6.515672977,1.64181641915559e-09,7.25804127797733e-08,11.22896283,NAB1
ENSG00000107099,-0.524716548,8.905479344,-6.511418328,1.67030770814802e-09,7.36307599050745e-08,11.26046311,DOCK8
ENSG00000139192,-0.617046743,5.346450258,-6.505931269,1.72285568900842e-09,7.57326479566669e-08,11.21384832,TAPBPL
ENSG00000161057,0.698765744,4.242425888,6.504966316,1.72868062192302e-09,7.57746455147722e-08,11.30295162,PSMC2
ENSG00000170312,2.23583505,2.083902229,6.503391495,1.74521523379313e-09,7.62845344186934e-08,11.35457956,CDK1
ENSG00000204160,-0.985603889,7.957770819,-6.498613434,1.78702222828307e-09,7.78931453622209e-08,11.16578599,ZDHHC18
ENSG00000181061,0.657543374,6.052595539,6.494822399,1.8208942002022e-09,7.91478621490126e-08,11.13167471,HIGD1A
ENSG00000108639,0.593411463,5.788743959,6.493180719,1.83467996488347e-09,7.9524944104601e-08,11.1344341,SYNGR2
ENSG00000129559,0.538969018,6.52082776,6.478888706,1.96581715705177e-09,8.49724466135628e-08,11.04973053,NEDD8
ENSG00000132432,0.793742031,5.099907894,6.474224743,2.0162952254153e-09,8.6912936295533e-08,11.08280576,SEC61G
ENSG00000143401,0.813156755,4.873222145,6.471242673,2.04624703715661e-09,8.75034280184953e-08,11.08460189,ANP32E
ENSG00000176095,-0.649247276,5.962653292,-6.470376796,2.05502574923346e-09,8.75034280184953e-08,11.01147263,IP6K1
ENSG00000185909,-1.580656125,2.519838357,-6.470376011,2.05503372196443e-09,8.75034280184953e-08,11.21237408,KLHDC8B
ENSG00000138160,1.028344368,2.601567998,6.470221512,2.05651537871383e-09,8.75034280184953e-08,11.2114191,KIF11
ENSG00000171988,-0.596145302,8.189915069,-6.469905599,2.05811031776681e-09,8.75034280184953e-08,11.03834002,JMJD1C
ENSG00000095370,-0.700069552,5.827105354,-6.469205579,2.06695926152888e-09,8.76401990971414e-08,11.01379369,SH2D3C
ENSG00000197506,1.948568063,0.510430138,6.468235823,2.07689177445486e-09,8.78220459301414e-08,11.02186782,SLC28A3
ENSG00000111786,0.377024291,6.29591889,6.466182585,2.08971597009282e-09,8.80024549149124e-08,10.98999339,SRSF9
ENSG00000124275,0.974105049,6.265062977,6.46672413,2.09246888493783e-09,8.80024549149124e-08,10.99779039,MTRR
ENSG00000135317,0.505546888,7.142564898,6.464247616,2.11002635863524e-09,8.85016716084175e-08,10.98562641,SNX14
ENSG00000172530,-0.595503417,6.628555905,-6.462038194,2.14149020809422e-09,8.95799170111669e-08,10.96526545,BANP
ENSG00000141429,0.68360047,5.332168526,6.459233548,2.17137044288221e-09,9.05863149106972e-08,10.99479463,GALNT1
ENSG00000196636,1.049126444,4.75381925,6.455225131,2.21479013778675e-09,9.21506666687157e-08,11.02934388,SDHAF3
ENSG00000083223,-0.667617643,8.188133305,-6.453318633,2.23574082731184e-09,9.27743013701322e-08,10.9578585,TUT7
ENSG00000270276,-1.474083919,4.911306467,-6.44956691,2.27754095997688e-09,9.4257486378192e-08,10.97641975,H4C15
ENSG00000230257,-0.972822084,5.463841879,-6.445710597,2.32130919382771e-09,9.58140381038542e-08,10.91563238,NFE4
ENSG00000123080,1.134493802,3.154635111,6.442002381,2.36417808308693e-09,9.73253310870787e-08,11.06883446,CDKN2C
ENSG00000120265,0.652911093,7.010284034,6.441128573,2.37439281606217e-09,9.74879330098773e-08,10.86955069,PCMT1
ENSG00000263264,-0.813474746,4.578209915,-6.437414084,2.4183025399936e-09,9.90294890127379e-08,10.94894006,AC119396.1
ENSG00000187116,1.041519343,8.738542679,6.419206027,2.64539150973806e-09,1.07892963796791e-07,10.80606063,LILRA5
ENSG00000142208,-0.606812534,5.328680311,-6.418903113,2.64861590966995e-09,1.07892963796791e-07,10.79277421,AKT1
ENSG00000141337,-0.662264793,6.25106605,-6.417506305,2.66763311769462e-09,1.0838391369307e-07,10.75229988,ARSG
ENSG00000156711,-0.908162328,6.018798571,-6.414049858,2.71343219118279e-09,1.09957599809884e-07,10.74403608,MAPK13
ENSG00000162591,-1.405603119,2.383583686,-6.412768738,2.73060354992541e-09,1.10366030754258e-07,10.93819761,MEGF6
ENSG00000180776,0.933100277,8.350030735,6.410717394,2.75832182317793e-09,1.11197528213657e-07,10.75606654,ZDHHC20
ENSG00000158669,0.545720211,5.96046637,6.40730446,2.79972419323561e-09,1.12574956514055e-07,10.71272533,GPAT4
ENSG00000025293,-0.483804746,6.284691178,-6.401501567,2.87517221448529e-09,1.15310708323726e-07,10.67736864,PHF20
ENSG00000197006,0.934690027,9.145452921,6.401146464,2.89135521854055e-09,1.15661641531387e-07,10.73126778,METTL9
ENSG00000181826,-0.945375647,5.252500663,-6.392414573,3.01823038640486e-09,1.20427392417554e-07,10.66760771,RELL1
ENSG00000249662,-1.496085298,2.828623249,-6.386613192,3.10554197306224e-09,1.23594216477804e-07,10.8185537,LINC02218
ENSG00000047849,0.736840024,4.894046054,6.384675935,3.13524858666783e-09,1.24458171574332e-07,10.67471227,MAP4
ENSG00000100354,-0.438772081,6.920937917,-6.372952638,3.30845489638569e-09,1.3099966066834e-07,10.54292835,TNRC6B
ENSG00000171530,0.6543465,5.695419227,6.368690657,3.39130103878142e-09,1.33939176305781e-07,10.53416873,TBCA
ENSG00000086598,0.431980852,6.314174075,6.358372986,3.55393045042596e-09,1.40006865162224e-07,10.47282552,TMED2
ENSG00000213722,1.07558863,5.522235741,6.357825527,3.57698864130699e-09,1.40559394564086e-07,10.50881484,DDAH2
ENSG00000035681,-0.542451726,6.963398341,-6.355345027,3.61484480200804e-09,1.41689168675182e-07,10.45893438,NSMAF
ENSG00000170006,-0.752858538,8.460652672,-6.352728811,3.66750936416125e-09,1.43392244260586e-07,10.48216765,TMEM154
